# Summary: total rows=1846, high‑quality=1112, most common stacks=Other (743); Shopify Advanced (412); WordPress + WooCommerce (397), best SaaS=https://script.tonatheme.com/tonaptc/demo/, best Booking=https://iowaschoolforthedeaf.org/, best E‑commerce=https://martfury.botble.com/
Website URL,Category,Used Stack,Website Features,Brief Description,Quality,Main Technology,Keywords,Use_Case,Strengths
https://cybersecurityriskmitigation.com/,Education,"WordPress, React, jQuery",Contact Form,"CSRM – Strengthening Security, Mitigating Risks, Protecting Your Future.",High,Mixed (WordPress + React),"spa, lms, learning management system, react",Education platform built with Mixed (WordPress + React) that delivers a learning management platform.,Strong React frontend
https://www.northshoreclinics.com/,Education,"WordPress, Wix, React, Bootstrap","Booking System, Blog, Contact Form","Northshore Clinic and Consultants is dedicated to healing hearts through compassionate and effective counseling care. We believe in the potential of every individual to achieve personal growth and overcome life’s hurdles, and we are here to support that journey every step of the way.",High,Mixed (WordPress + React),"spa, lms, booking system, react, learning management system, appointment scheduling",Education platform built with Mixed (WordPress + React) that enables appointments and real‑time bookings.,Strong React frontend | Robust booking system with payment
https://danremon.com/,Education,"WordPress, React, Bootstrap, jQuery",Blog,"Transform your life with Dan Remon, expert life coach in Watthana, Bangkok. Discover guidance, growth, and personal success today.",High,Mixed (WordPress + React),"spa, lms, learning management system, react",Education platform built with Mixed (WordPress + React) that delivers a learning management platform.,Strong React frontend
https://www.dlux.solutions/,Education,"WordPress, Wix, React, Bootstrap",Contact Form,Get expert QuickBooks support with Dlux Solutions. Tailored online bookkeeping services for entrepreneurs and businesses.,High,Mixed (WordPress + React),"spa, lms, learning management system, react",Education platform built with Mixed (WordPress + React) that delivers a learning management platform.,Strong React frontend
https://www.palmer.edu/,Education,"WordPress, React, Bootstrap, jQuery, Cloudflare","Search Functionality, Booking System, Blog, Contact Form",Palmer College is the first and largest chiropractic college. Learn how we are driving our history forward as The Trusted Leader in Education®.,High,Mixed (WordPress + React),"spa, lms, booking system, react, learning management system, search functionality, appointment scheduling",Education platform built with Mixed (WordPress + React) that enables appointments and real‑time bookings.,Strong React frontend | Robust booking system with payment
https://www.ruffalonl.com/,Education,"WordPress, React, jQuery","Authentication/Login, Search Functionality, Blog, Contact Form","Ruffalo Noel Levitz (RNL) partners with colleges and nonprofit organizations to help them enroll their classes, graduate their students, and engage their donors.",High,Mixed (WordPress + React),"spa, lms, react, learning management system, search functionality",Education platform built with Mixed (WordPress + React) that delivers a learning management platform.,Strong React frontend
https://www.dmschools.org/,Education,"WordPress, React, jQuery","Authentication/Login, Search Functionality, Blog, Multilingual, Newsletter, Contact Form","For more than 100 years, the Des Moines Independent Community School District has been providing an outstanding education to the students of our community.",High,Mixed (WordPress + React),"spa, lms, react, learning management system, search functionality, multilingual",Education platform built with Mixed (WordPress + React) that delivers a learning management platform.,Strong React frontend | Multilingual support for global audience
https://valley.church/,Education,"WordPress, React, jQuery, Cloudflare","Search Functionality, Multilingual","Worship with us at Valley Church! We offer several in-person and online options for worship services in West Des Moines, Iowa.",High,Mixed (WordPress + React),"spa, lms, react, learning management system, search functionality, multilingual",Education platform built with Mixed (WordPress + React) that delivers a learning management platform.,Strong React frontend | Multilingual support for global audience
https://arkanfootball.co.uk/,Education,"WordPress, jQuery, Cloudflare","Authentication/Login, Search Functionality, Newsletter, Contact Form",Professional football coaching in Sheffield for ambitious players. Arkan Football Academy offers elite 1‑to‑1 and small group training to help you improve.,High,Other,"lms, learning management system, search functionality",Education platform built with Other that delivers a learning management platform.,
https://bluebird-cyan-22y3.squarespace.com/,Education,"Squarespace, Cloudflare","Authentication/Login, Newsletter, Contact Form","H-Kore is Singapore’s only Lagree fitness studio, offering a unique workout experience focused on high-intensity, low-impact exercises. Using state-of-the-art Megaformer machines, we provide sessions designed to strengthen, sculpt, and transform your body. Our expert trainers and supportive environment ensure a challenging and inclusive experience for all fitness levels.",High,Other,"lms, learning management system",Education platform built with Other that delivers a learning management platform.,
https://myfitstudio.ca/,Education,"WordPress, jQuery",Authentication/Login,"Get in the best shape of your life with a personal trainer. Lose fat, look better, build confidence, gain muscle, fitness after pregnancy, avoid injuries.",High,Other,"lms, learning management system",Education platform built with Other that delivers a learning management platform.,
https://rtdance.com/,Education,"WordPress, jQuery","Authentication/Login, Search Functionality, Newsletter, Contact Form","Robert Thomas Dancenter is a Central Iowa Dance Studio Based in Ames, Iowa! We offer a wide range of dance classes for ages pre-school-adults.",High,Other,"lms, learning management system, search functionality",Education platform built with Other that delivers a learning management platform.,
https://www.globalvetlink.com:443/myvetlink/,Education,"WordPress, jQuery, Cloudflare","Search Functionality, Blog, Newsletter",Animal health information is always within reach with MyVetLink for animal owners. Sign up for your account today!,High,Other,"lms, learning management system, search functionality",Education platform built with Other that delivers a learning management platform.,
https://www.littlehoop.edu/,Education,"WordPress, jQuery","Authentication/Login, Search Functionality, Booking System, Multilingual, Contact Form",This is an example page. It's different from a blog post because it will stay in one place and will show up in your site navigation (in most themes). Most people start with an About page that introduces them to potential site visitors. It might say something like this: Hi there! I'm a bike messenger,High,Other,"lms, booking system, learning management system, search functionality, multilingual, appointment scheduling",Education platform built with Other that enables appointments and real‑time bookings.,Robust booking system with payment | Multilingual support for global audience
https://www.cfrhelps.org/,Education,"WooCommerce, Bootstrap, jQuery, Cloudflare","Authentication/Login, Contact Form","Community & Family Resources - Fort Dodge IA, 50501",High,Other,"lms, learning management system",Education platform built with Other that delivers a learning management platform.,
https://www.lasvegascriminallawyer.net/dui-defense/,Education,"WordPress, Bootstrap, jQuery","Authentication/Login, Search Functionality, Contact Form","Arrested for drunk driving or a DUI in Las Vegas? Get charges reduced or dropped with the dedicated, experienced Las Vegas DUI defense attorneys at Zentz & Zentz, Attorneys At Law.",High,Other,"lms, learning management system, search functionality",Education platform built with Other that delivers a learning management platform.,
https://capricollege.edu/,Education,"WordPress, jQuery","Booking System, Blog, Contact Form","At Capri College, we offer hands-on training in cosmetology, esthetics, massage therapy, nail technology, and teaching. With four Iowa campuses and flexible schedules, we make it easier to launch a career you love.",High,Other,"lms, learning management system, booking system, appointment scheduling",Education platform built with Other that enables appointments and real‑time bookings.,Robust booking system with payment
https://www.trinitycr.org/,Education,"WordPress, jQuery","Search Functionality, Newsletter, Contact Form","Trinity Lutheran is a congregation and school located in Cedar Rapids, Iowa. Our mission is to know Christ and to make Christ known.",High,Other,"lms, learning management system, search functionality",Education platform built with Other that delivers a learning management platform.,
